Channel_name,Sender_id,Message,Message_date
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@ameshkovets,всем привет. #available #outstaff #developer #fulltime #backend #fronend #go #net #c# #angular #bitrix #php #laravel #web #middle #react #bitrix #qa #asap мы готовы передать на аутстафф уже сейчас middle fullstack developer максим п доступен asap более 2 опыта c# angular. ставка от 1600 middle react developer михаил с доступен asap более 4 опыта javascript typescript react. ставка от 1700 middle+ bitrix + php developer дмитрий п доступен asap более 3 лет опыта bitrix php laravel. ставка от 2000 middle bitrix + php developer павел к доступен asap более 3 лет опыта bitrix php laravel. ставка от 1800 senior qa manual александра к доступен asap более 5 лет опыта все виды ручного тестирования работа с базами данных создание тестовых данных и обработка с помощью sql запросов. ставка от 1800 middle ba яков а доступен asap более 3 лет опыта. uml bpmn usm cjm postgresql. ставка от 2000 middle продуктовый аналитик uiux designer федор с доступен c 0104 более 3 лет опыта figma usm cjmujm uxui. ставка от 1700 если вас интересует просьба писать в личку @ameshkovets,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@regina_volna,всем добрый день ищем на проект клиента php разработчик срок 1 год+. локация без разницы но работа по мск по всем вопросам можете писать @regina_volna,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@zubova_maryna,#available #outstaff #subcontract #remote #php #backend #frontend #ios #angular hello cml team has available developers for outstaff senior front end angular 4+. english advanced. industry fintech healthcare retail. location ukraine. full-time senior backend phpsymfonylaravel 10+. english upper-intermediate industry fintech e-commerce. location poland. full time cv details - @zubova_maryna. marynazubova@cmlteamcom,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@zkristi,добрый день. коллеги рады сообщить что у нас освобождаются штатные специалисты готовы выйти back-end. team lead java 6+ лет рейт 2400 базы данных postgresql. web java 8-21 spring framework spring boot spring cloud html css javascriptjquery angular 2+. инструменты jira git maven gradle npm docker developer middle java 2+ года рейт 1600 базы данных postgresql mysql mongodb web java 8-21 hibernate liquibase assertj mockito swagger spring ws rest soap ehcache spring framework spring boot spring data jpajdbc spring security spring mvc spring cloud spring webflux spring cache apache kafka. инструменты jira confluence github bitbucket gitlab maven grafana docker plantuml developer pre middle java 15 года рейт 1400. базы данных postgresql. web java 8-21 spring framework hibernate slf4j liquibase lombok assertj mockito spring boot spring data jpa spring security spring mvc spring cloud rest soap spring data jdbc. инструменты jira confluence github bitbucket gitlab maven front-end. team lead front-end angular 11+ лет рейт 2500. базы данных ms sql mysql postgresql. web html css js jquery php yii2 zf2 typescript angularjs angular 2-15 vuejs scss nodejs. инструменты jira confluence github bitbucket gitlab webpack npm qa manual qa pre middle java 15 года рейт 1200 базы данных postgresql инструменты postman testrail devtools jira confluence по всем вопросам пишите @zkristi,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@Liza_PlaysDev,#available #outstaff #devops #android #playsdev #fulltime #uiux #python #ba #pm #qa #productmanager #aqa добрый день доступны специалисты по направлениям devops mid mid+ sen android mid python mid mid+ ba mid sen uiux designer mid mid+ sen pm sen qa mid+ product manager mid+sen aqa seniorteam lead сотрудничаем worldwide за подробной информацией @liza_playsdev,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@polina137,#available #android #java #kotlin всем привет доступен крутейший lead android developer javakotlin. 12+ лет опыта английский b2+. asap. fulltime. приятный рейт за cv и деталями в лс,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@alisa_gladkykh,#available #outstaff #outsource #remote #java #design #devops #ukraine #ukraine #toprate hi guys right now we have available for #outstaff middle uiux designer. location ukraine. full time no rf and rb for a cv rates and more @alisa_gladkykh,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@rikkeljulia,добрый день пожалуйста помогите с поиском ресурса на проект необходим it project manager сроки проекта с текущего момента до второй половины 2024 года. бизнес сегмент корма для животных география внедрения рф. желателен гибридный формат работы возможность точечно присутствовать на встречах в московском офиса м сокол возможна полная удаленка но с территории рф английский не ниже intermediate письменный обязателен устный крайне желателен. опыт работы в fmcg отрасли приветствуется. проект крупный полный цикл нужен специалист с хорошим опытом,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@radzkovaa,#outstaff #available #remote #php #ios #android #flutter коллеги всем добрый день в компании entexy свободны для работы на outstaff следующие специалисты 2 android разработчика 2 python разработчика за cv и рейтами писать @radzkovaa,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@danyl_romanov,#lookfor #outstaff #shopify. hello looking for 1 senior shopify developer. location europe+ukraine. start date asap. english b2c1. additional tech specs familiar with tailwind css and alpine js. rate up to 30 rbrf @danyl_romanov,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@purrweb_agency,#lookfor #asap #outstaff в поиске мы компания разработчиков которым сейчас необходима помощь на edtech проекте. длительность 2 месяца с возможной пролонгацией ищем nodejs разработчика грейд middle. выход на проект asap интервью на этой неделе обязателен опыт с firebase cv и рейты на @purrweb_agency,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@victory122001,в команде senamasoft #available ребята на #outstaff middle react node react native 3 года несколько можем предоставить сработанную команду middle vue and react 3 года middle net + angular 2 года middle uiux designer 2 года middle flutter 25 года партнеры готовы выводить ребят в помощь на ваши крутые проекты жми @victory122001,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@juli_colfild,#available #разрабство #аналитик #системный_аналитик приветствую коллеги свободны следующие системные аналитики 1 системный аналитик. технологии rest soap postman kibana figma confluence excel. опыт работы 4 года. 2400 час 2 системный аналитик. технологии sql xml rest soap postman confluence kafka uml jmeter atlassian stack. опыт работы 4 года. 2400 час 3 системный аналитик. технологии sql xml rest soap postman swagger confluence kafka uml jira. опыт работы 26 года. 2100 час 4 системный аналитик. технологии sql rest postman figma confluence uml jira. опыт работы 26 года. 2400 час по всем вопросам - @juli_colfild,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@sofiya_petrenko,#available #outstaff #asap #remote #angular #python #java #devops #php #reactnative #net #android #ios hello everyone from getapp group available developers on outstaff no vacancies angular developer nodejs developer python developers java developers devops php developers react native developers net developers android developer ios developer location start asap we dont work with rf and rb rates and cv - @sofiya_petrenko,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@ana_star23,коллеги привет для ваших проектов доступны наши штатные специалисты локация рф java middle+ java git postgresql hibernate orm sql junit html apache maven jdbc spring mvc spring boot restapi spring data docker linux json spring security solid gitlab rabbitmq xml html5 ооп liquibase spring framework jpa rest gradle lombok oracle db kotlin camunda python middle python sql postgresql django framework rest fastapi git redis rabbitmq celery flower pydantic docker docker-compose unit testing ооп aiohttp sqlalchemy mysql pytest httpx kibana kubernetes kafka gitlab rest api alembic qa auto middle+ senior mysql написание автотестов java python bash sql selenium linux git spring framework автоматизация тестирования jenkins docker php javascript nodejs mysql h2 bs4 android middle+senior android sdk kotlin java mv паттерны xml material 3 coroutinesflow di koin hilt livedata room retrofit 2 okhttp gson json play services glide picasso lottie billing fcm firebase analytics junit espresso compose solid android clean architecture алгоритмы структуры данных базы данных безопасность шифрование понимание основных паттернов защиты ktor larave java senior java se 811 spring boot spring data spring security spring cloudnetflix bitbucket gradle maven cicd teamcity gitlab jenkins sql postgresql kafka jpa hibernate jdbc r2dbc agile scrum tdd junit mockito spring testing framework testcontainers jira confluence liquibase flyway реактивное программирование навыки профилирования rabbitmq bpm camunda junit mockito docker kubernetes openshift elk grafana prometheus python kotlin eip msa gof grasp solid dry yagni kiss checkstyle sonarqube jasper саба middlemiddle+senior бизнес-анализ системный анализ сбор и анализ информации разработка технических заданий разработка инструкций прототипирование моделирование бизнес процессов постановка задач разработчикам проведение тестирований подготовка отчетов sql bpmn uml api postman rest soap jira confluence user story user case figma xml json scrum java middle+ sen java jenkins docker git agile cicd elasticsearch gitlab kubernetes mongodb spring boot sql jpa rest api postgresql apache tomcat spring data умение разбираться в чужом коде системное программирование автоматизированное тестирование tdd code review docker-compose spring camunda bpmn kafka nosql разработка по java se ios middle swift git objective-c autolayout ddd mvvm clean architecture mvp sqlite avfoundation swinject soa pop oop mvc cicd gitlab rxswift coredatarealm firebase viper jenkins unit testing xcode code review uikit react middlemiddle+senior javascript html css react адаптивная верстка бэм redux typescript scss внедрение crm golang middle golang rest redis docker linux postgresql apache kafka prometheus clickhouse jira grpc elasticsearch rabbitmq css javascript git cicd mongodb python apache cassandra redis postgresql mysql docker kubernetes unix cc++ php sql nginx рассматриваем долгосрочные проекты на фуллтайм по всем вопросам пишите @ana_star23 #available #outstaff #remote #fulltime #qa_manual #qa_auto #java #sa #ba #android #ios #react #go #golang #python,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@Olesya_Bombelova,#available #outstaff #ux #ui #animation #graphic #web #mobile #java #python #fullstack #android #fulltime всем привет. ищем новые проекты для наших специалистов. готовы выйти asap uxui designer lead. рейт 1800 uxui designer senior рейт 2000 uxui designer middle+. рейт 1400 uxui designer middle анимацияmotion design. рейт 1250 uxui designer middle не русскоговорящий. рейт 20 graphic designer junior+. рейт 800 java developer middle рейт 1300 fullstack developer middle+ не русскоговорящий. рейт 25 android developer middle не русскоговорящий. рейт 25 python developer middle не русскоговорящий. рейт 25 data engineermachine learning researcher не русскоговорящий. рейт 2800 подробнее. @olesya_bombelova,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@aagrishaev,#outstaff #lookfor #java #qa #analyst #sa #ba #python #devops #go #bi #dwh #etl #1с всем добрый день компания mad-soft в поиске партнера для реализации проектов по аутсорсу готовы обсудить комиссионные в этом плане мы гибкие ищем желательно крупные проекты crm erp будем рады сотрудничеству и партнерским связям писать @aagrishaev,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@Ekaterina_Lavrinovskaya,#available #backend #net #ca #qa #fulltime #outstaff в компании mkomov studio освободились штатные специалисты готовы вывести asap net-разработчик middle+ опыт 5+ лет локация рф системный аналитик middlemiddle+ - опыт 2+ лет локация рф qa инженер middlemiddle+ - опыт 3+ лет локация рф cv по запросу @ekaterina_lavrinovskaya,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@scrip_tech,#available #outsource #ios #flutter #qaauto #reactnative #outstaff #резюме #ищу не вакансия scrip tech - команда опытных разработчиков с 5+ летним опытом на рынке занимаемся разработкой мобильных приложений под платформу ios и android делегируем своих опытных разработчиков в успешные команды для работы над проектами в различных компанияхаутстафф сейчас есть в команде самые опытные qa flutter react native js специалисты ios android разработчики открыты и рады к абсолютно разным видам сотрудничеству оплата 25-30час в зависимости от проекта и разработчика возможность принятие оплаты в криптовалюте. локация армения формат работы удаленная делаем полностью проект либо делегируем разработчика к вам в команду занятость фулл-тайм парт-тайм проектная по вопросам сотрудничества пишите менеджеру в тг @scrip_tech,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@AnastasiaGolovenko,коллегипривет ищем аналитик по sap hybris локация рф по всем вопросам @anastasiagolovenko,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@Eclipse_Digital,#available #outstaff #java #react коллеги добрый день доступны для ваших проектов senior java spring dev. опыт - 12 лет. высокий уровень софт скиллов. стек spring boot core data cloud mvc security java script c# postgresqloracle ms sql server ms sql mariadb firebird junit redis rabbitmq mongodb apache kafka. локация гр-во рф middle react dev. httpsdrivegooglecomfiled1zs7bbv1ahiue42qcuelx5u6vq1hheczcviewuspdrive_linkопыт react - 4 года js - 6 лет. стек javascript typescript vanilla js html css nextjs nodejs redux saga redux toolkit pwaspa mongodb mysql. выход asap. гражданство рф локация таиланд,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@CentumD,#available #outstaff #outsource #yii 12 #laravel #java #devops #resume #vacancy #job кваліфіковані розробники від компанії centum-d доступні щоб реалізувати ваш проєкт yii 12 dev. 13 років досвіду розробки програмного забезпечення. 7 років досвіду роботи з yii 12. технічний стек yii yii2 laravel 5-10 codeigniter 3 react native 60. cms wp oc joomla simpla image cms битрикс prestashop modx. libraries react jquery. programming languages php - strong js - strong ts - strong reactnative - middle pyton - trainee go - trainee. other linux nginx aapanel brainy. місцезнаходження україна. рівень англійської мови pre-intermediate laravel dev. 12 років досвіду в розробці програмного забезпечення. 8 років досвіду роботи з laravel технічний стек laravel yii sveltesveltekit vuejs. cms wordpress opencart. programming languages go php javascript typescript. other html cssscss. місцезнаходження україна. рівень англійської intermediate java dev. 6 років досвіду в розробці програмного забезпечення 5 років досвіду роботи з java. технічний стек java8 java11 javascript html css sql xml json graphql properties autoit stealth scripts arduino. worked with frameworks scram hibernate spring junit testng mokito jquery react flux selenium redux tdd. місцезнаходження україна. рівень англійської upper-intermediate devops. 14 років досвіду devops engineer технічний стек os linux-like systems rhel centos ubuntu debian windows server all web nginx apache tomcat apache httpd bind iis db postgresql mysql oracle mongodb elk media wowzastreamingengine ffmpeg cicd hudsonjenkinsteamcity ansible mail exim dovecot monitoring zabbix monit grafana programming bash python ruby network iptables fail2ban tcpdump wireshark etc develoopment github gitlab svn websvn routers cisco mikrotik routers virtualizationcontainerization xen server proxmox virtualbox vmware vagrant docker docker-compose cloud providers aws gcp azure cloudstack. management jira confluence. місцезнаходження україна. рівень англійської upper-intermediate пишіть нам @centumd,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@SimchenkoMax,#outstaff #bitrix #available #php #javascript #laravel всем доброе утро петр teamlead bitrix 9 лет опыта. стэк 1с-битрикс основной стэк prestashop laravel yii2 composer git github tfs gitlab bitrixvm lamp lemp npm xdebug memcached redis docker артем middle+ laravel разработчик 5 лет опыта. стэк laravel october cms openvz html css scss javascript angular vue jquery bootstrap rest soap петр готов к выходу завтра артем с 15 марта cv в лс @simchenkomax,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@mozijane,всем привет. активно ищем проекты для штатных разработчиков 1 сергей в react nextjs redux - 5 лет опыта. 2 александр з react next redux - 3 года опыта. 3 владимир п php 1с-битрикс битрикс 24 laravel - 5 лет опыта. 4 геннадий г react redux - 4 года опыта. 5 николай д php laravel bitrix jquery vuejs - 10 лет опыта. 6 гаджимурад м python django - 3 года опыта 7 андрей л php laravel vuejs - свободен с 18 марта. fulltime от 1 мес tg @mozijane it компания evapps мы в toп-10 лучших аутстафф-компаний россии,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@MikhailZhuravskiy,#available #outstaff #qa #frontend #backend #react #vue #middle доступен middle+ qa manual. никита о. рейт 2000 руб доступен middle+ qa с навыками автоматизации на python. александр а. рейт 2000 руб доступен middle react. илья д. react redux mobx typescript webpack gulp js html css. рейт 2200 руб доступен middle+ vue. антон в vue vuex nuxt typescript pinia vite webpack js html css. рейт 2500 руб доступен middle vue. алексей г. vue vuex typescript vue-router nuxt jest js html css. рейт 1900 доступен middle vue. антон д vue vuex typescript vue-router react jest js html css. рейт 1700 руб подробнее @mikhailzhuravskiy,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@Outstaffing_it_RL,#avaliable #outstaff #asap #devops #middle #aws #gcp #azure #kubernetes #docker #terraform #vmware #ansible освободились специалисты на аутстаффинг. devops middle senior. очень сильные тех и софт скиллы вам остается лишь провести финальное интервью и принять решение предоставим штатных разработчиков или подберем специалистов у партнеров бронь специалиста за вами до 48 часов 9 из 10 предложенных нами специалистов выходят на проект заказчика наш стек. aws gcp yandexcloud vmware kubernetes docker jenkins gitlab terraform ansible prometheus stack elk kafka redis postgresql для обсуждения условий сотрудничества cv и рейтами обращайтесь в лс @outstaffing_it_rl,2024-03-04
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@BonsayTechnologies,#available #outstaff #fullstack bonsay technologies - is an exclusive network of enterprise-grade development teams our teams of top-level software development experts are thoroughly selected and qualified to help with the most complex and challenging software projects our company is based in europe estonia available for outstaff senior react + flutter developer. - stack typescript js react redux react native flutter. - english с1 location germany senior fullstack developer - stack nodejs typescript js react redux react native. - availability full time - start asap. - english b2 location georgia senior automation qa. - java - english c1 location kirgizia senior java fullstack developer __5 persons. __- java angular react - english b2 - c1 location kazakhstan poland senior php developer - php + vuejs - english b2 senior c# net fullstack developer __5 persons. __- english b2 - c1 location poland __get the best developers on your team in record time - outstaffing with a fast integration process __ contact @bonsaytechnologies,2024-03-03
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@Lena_Smartbrainio,#вакансия #vacancy #go #golang #remote #godeveloper #outstaff вакансия golang-разработчик. компания smartbrainio. график работы удаленный full time по часовому поясу близкому к gmt+3. формат аутстафф оформление по ип или сз. локация не имеет значения. зп 350 - 450 тысрублей для нового проекта в известную компанию которая создает цифровые карты и гиды по городам многих стран включая россию снг европу чили оаэ кипр и украину требуется go developer для создания инновационных решений в области социального графа что ждем от кандидата - опыт разработки высоконагруженных бэкендов на go от 3 лет. - опыт работы с kafka sql иили nosql базами данных. - дух стартапера. - умение писать быстрый безопасный и простой код. - преимуществом будет опыт эксплуатации высоконагруженных приложений в кластере k8s стек технологий go postgresql сервисы связываются через grpc и kafka для мониторинга и алертов используются elk grafana prometheus и clickhouse деплой в kubernetes через gitlab helm для связи и уточнения деталей lena_smartbrainiohttpstmelena_smartbrainio,2024-03-03
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@danyl_romanov,#lookfor #outstaff #shopify. hello looking for 1 senior shopify developer. location europe+ukraine. start date asap. english b2c1. additional tech specs familiar with tailwind css and alpine js. rate up to 30 rbrf @danyl_romanov,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@pulia_yuliia,#available #outstaff #subcontract #remote #react #node #frontend #backend #nodejs hi there we have available developers for outstaff middle+ frontend reactjs 4+ years. english intermediate+ middle frontend reactjs 3+ years. english intermediate+ middle full stack reactjsnodejs 3+ years. english intermediate+ no rf and rb cv details - @pulia_yuliia,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@khelena95,#asap #available #outstaff #frontend #backend #react #php #python #qa #верстка #react #orcacodes #fulltime #аналитики #1c добрый день. asap освободился senior python специалист. - опыт работы с devops задачами. - опыт работы на позиции lead команды локация рф спб. подробнее @khelena95,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@Sapervt,#available #outstaff #developer #fulltime #ios освободился отличный ios разработчик middle ios разработчик. стек swift objective-c swiftui viper combine storekit coredata firebase alamofire kingfisher cocoapods storyboardxib рейт 1500 за более детальной информацией пишите в личку скину cv. контакты @sapervt,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@manager_belitsoft,#available приветствую коллеги а у нас обновления среди наших штатных разработчиков на бенче php уровень junior - seniorlead english level b1-b2 локация беларусь vuejs уровень junior - seniorlead english level b1- b2 локация беларусь ba уровень middle - senior english level b2-c1 локация беларусь польша react уровень junior - senior english level b1-b2 локация беларусь польша manual qa уровень middle english level b1-b2 локация беларусь c# уровень middle - senior. english level b1-b2 локация беларусь aspnet core уровень middle - senior. english level b1-b2 локация беларусь nodejs. уровень middle - senior. english level a2-b2 локация беларусь ios. уровень senior+. english level b2+ локация беларусь pm уровень middle-senior english level b2 локация беларусь devops. уровень middle english level b1- b2 локация беларусь буду рада ответить на дополнительные вопросы контакты @manager_belitsoft,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@shusha14,#available #whitelabel #outstaff #asap #remote #python #nodejs #android #ios #angular #reactnative #flutter #ba #qa #php #react #uxui ми українська аутсорсаутстафф компанія - light it global пропонуємо наших штатних вільних розробників різного рівня на аутстафф white label не вакансії angular middle php senior uxui designer middle react senior flutter middle qa middle nodejs middle python middleseniorlead локація start asap ми не працюємо з рф та рб за рейтами та cv - @shusha14,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@Lena_Smartbrainio,#вакансия #vacancy #qml #c++ #remote вакансия разработчик c++qml под android. компания smartbrainio. график работы удаленный full time по часовому поясу близкому к gmt+3. формат аутстафф оформление по ип или сз. локация не имеет значения. зп 400 - 500 тысрублей для нового проекта в известную компанию которая создает цифровые карты и гиды по городам многих стран включая россию снг европу чили оаэ кипр и украину требуется специалист по c++qml для работы над интерфейсом приложения интеграции с sdk и api других сервисов мы ожидаем что ты -разрабатываешь на qt крайне важен опыт с qml. -отлично знаешь с++. -имеешь не менее 3х лет коммерческого опыта разработки. -умеешь разрабатывать многопоточные приложения. -разрабатываешь на qt крайне важен опыт с qml. -плюсом будет знание javakotlin и опыт разработки под android для связи и уточнения деталей lena_smartbrainiohttpstmelena_smartbrainio,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@Cryy_wolf,#available #outstaff #php #laravel #asap всем привет и хорошей пятницы в wesma agency с 4 марта освобождается хороший php-разработчик грейд middle+ более 6 лет опыта основной стек php laravel mysql ms sql docker cv скиллы и иные вопросы по специалисту с радостью предоставит @cryy_wolfhttpstmecryy_wolf,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@AnastasiaGolovenko,коллеги добрый день ищем технический писатель локация рф рб казахстан по всем вопросам @anastasiagolovenko,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@Rmn_fmn,#available #php #laravel #symfony #vue #opencart #magento #lms #fullstack #flutter hello our company has available developers - senior full-stack laravel symfony vuejs - senior fs laravelvuejs - work according to american schedule after 1800 kyiv time - senior symfony - senior laravel - senior php opencart megento - middle flutter developer location - ukraine start - asap,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@ruslanistomin,#qa свободен qa-инженер - ui web-сервисов приложений с клиент-серверной. архитектурой. - мобильных приложения под iosandroid. - api. - составление тестовой документации и отчетности. тест планы тест кейсы чек-листы и др. - знание и работа с техниками тест-дизайна классы. эквивалентностиграничные значенияпопарное. тестирование таблицы принятия решений. диаграммы состояний. - знания и понимания методологий тестирования и. разработки а также жизненного цикла по. - понимание бизнес процессов и адаптация. процесса тестирования к ним. - умение воспринимать большое количество. информации а также быстро структурировать её. - способность быстро и самостоятельно обучаться. всему новому гражданин рф живет в не рф пишите в личку @ruslanistomin ps так же есть свободные flutter and react native,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@regina_volna,всем добрый день на проект нашего клиента на аутстафф мы ищем разработчик баз данных- pl sql. локация рф писать мне @regina_volna указывайте пожалуйста какую компанию вы представляете,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@reeferpro,#available #outstaff #frontend #javascript #typescript #vue #react #senior #contract #subcontract уважаемые коллеги наша команда спринт-ф 4400001662 готова предоставить на аутстафф александр middle+senior javascript-разработчик 8+ лет опыта стек javascript typescript nodejs vue react graphql rest api все сопутствующие технологии выход asap ставка рассматриваем вариант как почасовой занятости ставка до 3500 рубчас так и fulltime до 2100 даже работая в одиночку за специалистом стоит вся наша команда включая техлида с опытом в 20+ лет в данном стеке что позволяет гарантировать успешную работу над проектами любой сложности так же у нас есть и другие специалисты в особенности сильная команда qa по всем вопросам @reeferpro,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@alisa_gladkykh,#available #outstaff #outsource #remote #java #design #devops #ukraine #ukraine #toprate hi guys right now we have available for #outstaff middle devops engineer. english intermediate. location moldova. full time no rf and rb for a cv rates and more @alisa_gladkykh,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@IRAL3,#available #outstaff #outsource #remote #fulltime #ios #android #аутсорс #kotlin #swift. коллеги добрый день. компания letmecode. свободны senior ios разработчик опыт 7+ лет 2 middle ios разработчика опыт 3 года 1 middle + android разработчик. опыт 3+ года pmteam lead менеджер. опыт 3+ года по всем вопросам @alekotenko @iral3,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@kap_dev,#outstaff #middle #react #available #offer #frontend всем привет kapdev продолжает предоставлять классных разработчиков по выгодным ценам доступен новый специалист middle react. стаж 4 года. локация россия гражданство россия рейти 1800. резюме httpsgfrvtopxk4qt,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@CentumD,#available #outstaff #outsource #yii 12 #laravel #java #devops #resume #vacancy #job кваліфіковані розробники від компанії centum-d доступні щоб реалізувати ваш проєкт yii 12 dev. 13 років досвіду розробки програмного забезпечення. 7 років досвіду роботи з yii 12. технічний стек yii yii2 laravel 5-10 codeigniter 3 react native 60. cms wp oc joomla simpla image cms битрикс prestashop modx. libraries react jquery. programming languages php - strong js - strong ts - strong reactnative - middle pyton - trainee go - trainee. other linux nginx aapanel brainy. місцезнаходження україна. рівень англійської мови pre-intermediate laravel dev. 12 років досвіду в розробці програмного забезпечення. 8 років досвіду роботи з laravel технічний стек laravel yii sveltesveltekit vuejs. cms wordpress opencart. programming languages go php javascript typescript. other html cssscss. місцезнаходження україна. рівень англійської intermediate java dev. 6 років досвіду в розробці програмного забезпечення 5 років досвіду роботи з java. технічний стек java8 java11 javascript html css sql xml json graphql properties autoit stealth scripts arduino. worked with frameworks scram hibernate spring junit testng mokito jquery react flux selenium redux tdd. місцезнаходження україна. рівень англійської upper-intermediate devops. 14 років досвіду devops engineer технічний стек os linux-like systems rhel centos ubuntu debian windows server all web nginx apache tomcat apache httpd bind iis db postgresql mysql oracle mongodb elk media wowzastreamingengine ffmpeg cicd hudsonjenkinsteamcity ansible mail exim dovecot monitoring zabbix monit grafana programming bash python ruby network iptables fail2ban tcpdump wireshark etc develoopment github gitlab svn websvn routers cisco mikrotik routers virtualizationcontainerization xen server proxmox virtualbox vmware vagrant docker docker-compose cloud providers aws gcp azure cloudstack. management jira confluence. місцезнаходження україна. рівень англійської upper-intermediate пишіть нам @centumd,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@Projectsman,#ukraine #europe #megadev #available #outstaff #outsource #subcontract #remote #fulltime #parttime #smartcontracts #blockchain #react #vue #solidity #web3 #sap #hybris #drupal #node #drupal #javascript #consultants. hello. id like to offer our excellent experts middle reactweb3. middle+ senior vuejsweb3solidity senior drupal developer. senior full stack reactjsnodejssolidity javascriptblockchain. mid-senior qa automation manualautomatizationsap hybris. mid- senior sap consultantsdevelopers. senior phpvue developer senior javajavascript developer details in dm,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@zahardes,#outstaff #asp #reactnative #available #python #project освободились сильные и опытные разработчики готовы выйти asap 1 senior react. 5+ лет опыта. english upper- intermediate b2. стэк javascript typescript react. redux mobx html material ui css eslint prettier axios git figma zeplin chrome extension 2 middle+ python developer. 3+ года опыта english intermediate b1 cтек python selenium django java script figma postgresql html css git 3 middle python developer. 3+ года опыта english intermediate b1 cтек python django java script postgresql html css git docker 4 middle uxui дизайнер. 3 года опыта. cтек figma adobe photoshop adobe illustrator adobe after effects uxui tilda story map customer journey map user story. портфолио по запросу 5 project manager. 5 лет опыта. english advanced c1 cv rate - @zahardes,2024-03-01
🕵️‍♀️ Аутстаффинг IT-специалистов | Outstaffing IT,@efimovdron,#remote #outstaff #fulltime #asap #available #outstaff #typescript #react #vue #senior #middle. коллеги добрый день для ваших проектов есть штатные разработчики. все специалисты после внутренней экспертизы senior react локация рф senior react локация рф senior vue локация рф,2024-03-01
